Order	Line	Ordered Item	Qty	Status	UOM	Unit Selling Price	Price List	Line Type	Qty Cancelled	Qty Fulfilled	List Price	Extended Price	Request Date	Warehouse	Ship To Location												
435949	45.1	024205P6	36	Closed	EA	41.27	Hurst Price List	Paint Line	0	36	41.27	1,485.72	7/3/2019 0:00	701	1415												
435949	46.1	024210P2	12	Closed	EA	41.39	Hurst Price List	Paint Line	0	12	41.39	496.68	7/3/2019 0:00	701	1415												
435949	47.1	024401P6	1	Closed	EA	73.93	Hurst Price List	Paint Line	0	1	73.93	73.93	7/3/2019 0:00	701	1415												
435949	48.1	#N/A	6	Closed	EA	12.27	Hurst Price List	Sundry Line	0	6	12.27	73.62	7/3/2019 0:00	701	1415												
435949	49.1	#N/A	6	Closed	EA	5.68	Hurst Price List	Sundry Line	0	6	5.68	34.08	7/3/2019 0:00	701	1415												
435949	50.1	#N/A	6	Closed	EA	7.19	Hurst Price List	Sundry Line	0	6	7.19	43.14	7/3/2019 0:00	701	1415												
435949	51.1	#N/A	6	Closed	EA	13.72	Hurst Price List	Sundry Line	0	6	13.72	82.32	7/3/2019 0:00	701	1415												
435949	52.1	024403P0	6	Closed	EA	4.34	Hurst Price List	Paint Line	0	6	4.34	26.04	7/3/2019 0:00	701	1415												
435949	53.1	#N/A	2	Closed	EA	32.44	Hurst Price List	Sundry Line	0	2	32.44	64.88	7/3/2019 0:00	701	1415												
435949	54.1	#N/A	6	Closed	EA	23.36	Hurst Price List	Sundry Line	0	6	23.36	140.16	7/3/2019 0:00	701	1415												
435948	1.1	024004P2	1	Closed	EA	50.35	Hurst Price List	Paint Line	0	1	50.35	50.35	7/3/2019 0:00	701	1816												
435948	2.1	023408P0	3	Closed	EA	57.57	Hurst Price List	Paint Line	0	3	57.57	172.71	7/3/2019 0:00	701	1816												
435948	3.1	024406P10	2	Closed	EA	59.11	Hurst Price List	Paint Line	0	2	59.11	118.22	7/3/2019 0:00	701	1816												
435948	4.1	023805P8	2	Closed	EA	68.95	Hurst Price List	Paint Line	0	2	68.95	137.9	7/3/2019 0:00	701	1816												
435948	5.1	024205P8	5	Closed	EA	38.31	Hurst Price List	Paint Line	0	5	38.31	191.55	7/3/2019 0:00	701	1816												
435948	6.1	#N/A	6	Closed	EA	12.27	Hurst Price List	Sundry Line	0	6	12.27	73.62	7/3/2019 0:00	701	1816												
435948	7.1	#N/A	6	Closed	EA	13.72	Hurst Price List	Sundry Line	0	6	13.72	82.32	7/3/2019 0:00	701	1816												
435948	8.1	#N/A	6	Closed	EA	23.36	Hurst Price List	Sundry Line	0	6	23.36	140.16	7/3/2019 0:00	701	1816												
435948	9.1	#N/A	6	Closed	EA	7.19	Hurst Price List	Sundry Line	0	6	7.19	43.14	7/3/2019 0:00	701	1816												
435948	10.1	#N/A	6	Closed	EA	8.38	Hurst Price List	Sundry Line	0	6	8.38	50.28	7/3/2019 0:00	701	1816												
435948	11.1	#N/A	4	Closed	EA	17.8	Hurst Price List	Sundry Line	0	4	17.8	71.2	7/3/2019 0:00	701	1816												
435948	12.1	024202P2	4	Closed	EA	9.64	Hurst Price List	Paint Line	0	4	9.64	38.56	7/3/2019 0:00	701	1816												
435948	13.1	024202P4	4	Closed	EA	42.47	Hurst Price List	Paint Line	0	4	42.47	169.88	7/3/2019 0:00	701	1816												
435948	14.1	023402P8	4	Closed	EA	7.46	Hurst Price List	Paint Line	0	4	7.46	29.84	7/3/2019 0:00	701	1816												
435948	15.1	023409P2	4	Closed	EA	11.99	Hurst Price List	Paint Line	0	4	11.99	47.96	7/3/2019 0:00	701	1816												
435948	16.1	024410P4	4	Closed	EA	12.29	Hurst Price List	Paint Line	0	4	12.29	49.16	7/3/2019 0:00	701	1816												
435948	17.1	024204P10	4	Closed	EA	11.64	Hurst Price List	Paint Line	0	4	11.64	46.56	7/3/2019 0:00	701	1816												
435948	18.1	#N/A	4	Closed	EA	17.25	Hurst Price List	Sundry Line	0	4	17.25	69	7/3/2019 0:00	701	1816												
435947	1.1	024606P10	3	Closed	EA	67.44	Hurst Price List	Paint Line	0	3	67.44	202.32	7/3/2019 0:00	701	1523												
435947	2.1	024601P0	4	Closed	EA	8.26	Hurst Price List	Paint Line	0	4	8.26	33.04	7/3/2019 0:00	701	1523												
435947	3.1	#N/A	4	Closed	EA	20.14	Hurst Price List	Sundry Line	0	4	20.14	80.56	7/3/2019 0:00	701	1523												
435947	4.1	024407P0	4	Closed	EA	12.97	Hurst Price List	Paint Line	0	4	12.97	51.88	7/3/2019 0:00	701	1523												
435947	5.1	024410P4	8	Closed	EA	12.29	Hurst Price List	Paint Line	0	8	12.29	98.32	7/3/2019 0:00	701	1523												
435947	6.1	024601P00	4	Closed	EA	9.64	Hurst Price List	Paint Line	0	4	9.64	38.56	7/3/2019 0:00	701	1523												
435947	7.1	#N/A	8	Closed	EA	20.5	Hurst Price List	Sundry Line	0	8	20.5	164	7/3/2019 0:00	701	1523												
435947	8.1	023403P8	4	Closed	EA	13.06	Hurst Price List	Paint Line	0	4	13.06	52.24	7/3/2019 0:00	701	1523												
435947	9.1	023409P2	8	Closed	EA	11.99	Hurst Price List	Paint Line	0	8	11.99	95.92	7/3/2019 0:00	701	1523												
435947	10.1	023810P2	8	Closed	EA	14.79	Hurst Price List	Paint Line	0	8	14.79	118.32	7/3/2019 0:00	701	1523												
435947	11.1	023810P8	8	Closed	EA	12.4	Hurst Price List	Paint Line	0	8	12.4	99.2	7/3/2019 0:00	701	1523												
435947	12.1	023809P6	4	Closed	EA	13.42	Hurst Price List	Paint Line	0	4	13.42	53.68	7/3/2019 0:00	701	1523												
435947	13.1	023405P0	8	Closed	EA	11.64	Hurst Price List	Paint Line	0	8	11.64	93.12	7/3/2019 0:00	701	1523												
435947	14.1	023408P2	12	Closed	EA	11.64	Hurst Price List	Paint Line	0	12	11.64	139.68	7/3/2019 0:00	701	1523												
435947	15.1	#N/A	4	Closed	EA	20.52	Hurst Price List	Sundry Line	0	4	20.52	82.08	7/3/2019 0:00	701	1523												
435947	16.1	#N/A	4	Closed	EA	15.75	Hurst Price List	Sundry Line	0	4	15.75	63	7/3/2019 0:00	701	1523												
435947	17.1	024601P4	4	Closed	EA	17.2	Hurst Price List	Paint Line	0	4	17.2	68.8	7/3/2019 0:00	701	1523												
435947	18.1	024601P10	4	Closed	EA	14.56	Hurst Price List	Paint Line	0	4	14.56	58.24	7/3/2019 0:00	701	1523												
435947	19.1	024602P4	4	Closed	EA	17.29	Hurst Price List	Paint Line	0	4	17.29	69.16	7/3/2019 0:00	701	1523												
435947	20.1	#N/A	4	Closed	EA	15.4	Hurst Price List	Sundry Line	0	4	15.4	61.6	7/3/2019 0:00	701	1523												
435947	21.1	023403P10	3	Closed	EA	59.57	Hurst Price List	Paint Line	0	3	59.57	178.71	7/3/2019 0:00	701	1523												
435947	22.1	023409P4	3	Closed	EA	54.23	Hurst Price List	Paint Line	0	3	54.23	162.69	7/3/2019 0:00	701	1523												
435947	23.1	024210P6	3	Closed	EA	42.5	Hurst Price List	Paint Line	0	3	42.5	127.5	7/3/2019 0:00	701	1523												
435947	24.1	024205P0	3	Closed	EA	52.47	Hurst Price List	Paint Line	0	3	52.47	157.41	7/3/2019 0:00	701	1523												
435947	25.1	024201P8	6	Closed	EA	51.44	Hurst Price List	Paint Line	0	6	51.44	308.64	7/3/2019 0:00	701	1523												
435947	26.1	023803P10	3	Closed	EA	69.04	Hurst Price List	Paint Line	0	3	69.04	207.12	7/3/2019 0:00	701	1523												
435947	27.1	#N/A	3	Closed	EA	115.5	Hurst Price List	Sundry Line	0	3	115.5	346.5	7/3/2019 0:00	701	1523												
435947	28.1	024204P2	3	Closed	EA	59.05	Hurst Price List	Paint Line	0	3	59.05	177.15	7/3/2019 0:00	701	1523												
435947	29.1	024405P6	3	Closed	EA	54.51	Hurst Price List	Paint Line	0	3	54.51	163.53	7/3/2019 0:00	701	1523												
435947	30.1	024603P00	3	Closed	EA	42.47	Hurst Price List	Paint Line	0	3	42.47	127.41	7/3/2019 0:00	701	1523												
435947	31.1	024407P4	6	Closed	EA	46.18	Hurst Price List	Paint Line	0	6	46.18	277.08	7/3/2019 0:00	701	1523												
435947	32.1	024406P10	6	Closed	EA	59.11	Hurst Price List	Paint Line	0	6	59.11	354.66	7/3/2019 0:00	701	1523												
435947	33.1	024009P4	6	Closed	EA	3.87	Hurst Price List	Paint Line	0	6	3.87	23.22	7/3/2019 0:00	701	1523												
435947	34.1	024009P6	3	Closed	EA	3.74	Hurst Price List	Paint Line	0	3	3.74	11.22	7/3/2019 0:00	701	1523												
435947	35.1	024009P8	3	Closed	EA	3.16	Hurst Price List	Paint Line	0	3	3.16	9.48	7/3/2019 0:00	701	1523												
435947	36.1	024009P10	3	Closed	EA	2.97	Hurst Price List	Paint Line	0	3	2.97	8.91	7/3/2019 0:00	701	1523												
435947	37.1	023408P0	12	Closed	EA	57.57	Hurst Price List	Paint Line	0	12	57.57	690.84	7/3/2019 0:00	701	1523												
435947	38.1	023408P6	4	Closed	EA	9.75	Hurst Price List	Paint Line	0	4	9.75	39	7/3/2019 0:00	701	1523												
435947	39.1	023408P10	4	Closed	EA	10.71	Hurst Price List	Paint Line	0	4	10.71	42.84	7/3/2019 0:00	701	1523												
435947	40.1	024205P8	12	Closed	EA	38.31	Hurst Price List	Paint Line	0	12	38.31	459.72	7/3/2019 0:00	701	1523												
435946	1.1	024210P8	16	Closed	EA	10.19	Hurst Price List	Paint Line	0	16	10.19	163.04	7/3/2019 0:00	701	1809												
435946	2.1	024602P4	8	Closed	EA	17.29	Hurst Price List	Paint Line	0	8	17.29	138.32	7/3/2019 0:00	701	1809												
435946	3.1	023803P6	4	Closed	EA	14.95	Hurst Price List	Paint Line	0	4	14.95	59.8	7/3/2019 0:00	701	1809												
435946	4.1	024204P10	12	Closed	EA	11.64	Hurst Price List	Paint Line	0	12	11.64	139.68	7/3/2019 0:00	701	1809												
435946	5.1	024407P0	12	Closed	EA	12.97	Hurst Price List	Paint Line	0	12	12.97	155.64	7/3/2019 0:00	701	1809												
435946	6.1	023808P6	8	Closed	EA	13.19	Hurst Price List	Paint Line	0	8	13.19	105.52	7/3/2019 0:00	701	1809												
435946	7.1	024601P00	8	Closed	EA	9.64	Hurst Price List	Paint Line	0	8	9.64	77.12	7/3/2019 0:00	701	1809												
435946	8.1	024410P4	4	Closed	EA	12.29	Hurst Price List	Paint Line	0	4	12.29	49.16	7/3/2019 0:00	701	1809												
435946	9.1	024408P2	4	Closed	EA	12.27	Hurst Price List	Paint Line	0	4	12.27	49.08	7/3/2019 0:00	701	1809												
435946	10.1	024204P0	4	Closed	EA	9.65	Hurst Price List	Paint Line	0	4	9.65	38.6	7/3/2019 0:00	701	1809												
435946	11.1	023405P0	4	Closed	EA	11.64	Hurst Price List	Paint Line	0	4	11.64	46.56	7/3/2019 0:00	701	1809												
435946	12.1	024004P0	6	Closed	EA	3.35	Hurst Price List	Paint Line	0	6	3.35	20.1	7/3/2019 0:00	701	1809												
435946	13.1	024009P4	6	Closed	EA	3.87	Hurst Price List	Paint Line	0	6	3.87	23.22	7/3/2019 0:00	701	1809												
435946	14.1	024009P6	3	Closed	EA	3.74	Hurst Price List	Paint Line	0	3	3.74	11.22	7/3/2019 0:00	701	1809												
435946	15.1	024205P8	10	Closed	EA	38.31	Hurst Price List	Paint Line	0	10	38.31	383.1	7/3/2019 0:00	701	1809												
435946	16.1	024205P0	5	Closed	EA	52.47	Hurst Price List	Paint Line	0	5	52.47	262.35	7/3/2019 0:00	701	1809												
435946	17.1	024210P10	6	Closed	EA	44.81	Hurst Price List	Paint Line	0	6	44.81	268.86	7/3/2019 0:00	701	1809												
435946	18.1	024202P4	3	Closed	EA	42.47	Hurst Price List	Paint Line	0	3	42.47	127.41	7/3/2019 0:00	701	1809												
435946	19.1	023409P4	2	Closed	EA	54.23	Hurst Price List	Paint Line	0	2	54.23	108.46	7/3/2019 0:00	701	1809												
435946	20.1	023408P0	4	Closed	EA	57.57	Hurst Price List	Paint Line	0	4	57.57	230.28	7/3/2019 0:00	701	1809												
435946	21.1	024603P00	3	Closed	EA	42.47	Hurst Price List	Paint Line	0	3	42.47	127.41	7/3/2019 0:00	701	1809												
435946	22.1	024601P2	2	Closed	EA	35.55	Hurst Price List	Paint Line	0	2	35.55	71.1	7/3/2019 0:00	701	1809												
435945	1.1	023405P0	4	Closed	EA	11.64	Hurst Price List	Paint Line	0	4	11.64	46.56	7/3/2019 0:00	701	1803												
435945	2.1	024601P4	4	Closed	EA	17.2	Hurst Price List	Paint Line	0	4	17.2	68.8	7/3/2019 0:00	701	1803												
435945	3.1	024408P0	4	Closed	EA	11.93	Hurst Price List	Paint Line	0	4	11.93	47.72	7/3/2019 0:00	701	1803												
435945	4.1	024604P00	4	Closed	EA	14.62	Hurst Price List	Paint Line	0	4	14.62	58.48	7/3/2019 0:00	701	1803												
435945	5.1	#N/A	4	Closed	EA	15.75	Hurst Price List	Sundry Line	0	4	15.75	63	7/3/2019 0:00	701	1803												
435945	6.1	#N/A	4	Closed	EA	21.08	Hurst Price List	Sundry Line	0	4	21.08	84.32	7/3/2019 0:00	701	1803												
435945	7.1	#N/A	4	Closed	EA	20.5	Hurst Price List	Sundry Line	0	4	20.5	82	7/3/2019 0:00	701	1803												
435945	8.1	024204P2	2	Closed	EA	59.05	Hurst Price List	Paint Line	0	2	59.05	118.1	7/3/2019 0:00	701	1803												
435945	9.1	024407P8	3	Closed	EA	50.76	Hurst Price List	Paint Line	0	3	50.76	152.28	7/3/2019 0:00	701	1803												
435945	10.1	023606P2	1	Closed	EA	58.42	Hurst Price List	Paint Line	0	1	58.42	58.42	7/3/2019 0:00	701	1803												
435945	11.1	#N/A	1	Closed	EA	95.68	Hurst Price List	Sundry Line	0	1	95.68	95.68	7/3/2019 0:00	701	1803												
435945	12.1	023809P2	4	Closed	EA	14.22	Hurst Price List	Paint Line	0	4	14.22	56.88	7/3/2019 0:00	701	1803												
435944	1.1	024201P4	3	Closed	EA	54.26	Hurst Price List	Paint Line	0	3	54.26	162.78	7/3/2019 0:00	701	1416												
435944	2.1	024201P8	6	Closed	EA	51.44	Hurst Price List	Paint Line	0	6	51.44	308.64	7/3/2019 0:00	701	1416												
435944	3.1	024004P2	3	Closed	EA	50.35	Hurst Price List	Paint Line	0	3	50.35	151.05	7/3/2019 0:00	701	1416												
435944	4.1	024210P6	24	Closed	EA	42.5	Hurst Price List	Paint Line	0	24	42.5	1,020.00	7/3/2019 0:00	701	1416												
435944	5.1	024210P10	9	Closed	EA	44.81	Hurst Price List	Paint Line	0	9	44.81	403.29	7/3/2019 0:00	701	1416												
435944	6.1	023405P2	3	Closed	EA	52.49	Hurst Price List	Paint Line	0	3	52.49	157.47	7/3/2019 0:00	701	1416												
435944	7.1	023409P4	9	Closed	EA	54.23	Hurst Price List	Paint Line	0	9	54.23	488.07	7/3/2019 0:00	701	1416												
435944	8.1	023403P10	3	Closed	EA	59.57	Hurst Price List	Paint Line	0	3	59.57	178.71	7/3/2019 0:00	701	1416												
435944	9.1	024407P4	3	Closed	EA	46.18	Hurst Price List	Paint Line	0	3	46.18	138.54	7/3/2019 0:00	701	1416												
435944	10.1	024204P2	3	Closed	EA	59.05	Hurst Price List	Paint Line	0	3	59.05	177.15	7/3/2019 0:00	701	1416												
435944	11.1	#N/A	4	Closed	EA	30.46	Hurst Price List	Sundry Line	0	4	30.46	121.84	7/3/2019 0:00	701	1416												
435944	12.1	023809P4	3	Closed	EA	65.38	Hurst Price List	Paint Line	0	3	65.38	196.14	7/3/2019 0:00	701	1416												
435944	13.1	023810P4	3	Closed	EA	68.24	Hurst Price List	Paint Line	0	3	68.24	204.72	7/3/2019 0:00	701	1416												
435944	14.1	023806P10	6	Closed	EA	70.13	Hurst Price List	Paint Line	0	6	70.13	420.78	7/3/2019 0:00	701	1416												
435944	15.1	024406P8	36	Closed	EA	42.52	Hurst Price List	Paint Line	0	36	42.52	1,530.72	7/3/2019 0:00	701	1416												
435944	16.1	#N/A	4	Closed	EA	10.08	Hurst Price List	Paint Line	0	4	10.08	40.32	7/3/2019 0:00	701	1416												
435944	17.1	024010P2	12	Closed	EA	9.14	Hurst Price List	Paint Line	0	12	9.14	109.68	7/3/2019 0:00	701	1416												
435944	18.1	024003P10	8	Closed	EA	11.22	Hurst Price List	Paint Line	0	8	11.22	89.76	7/3/2019 0:00	701	1416												
435944	19.1	024004P4	4	Closed	EA	10.04	Hurst Price List	Paint Line	0	4	10.04	40.16	7/3/2019 0:00	701	1416												
435944	20.1	024004P10	4	Closed	EA	8.33	Hurst Price List	Paint Line	0	4	8.33	33.32	7/3/2019 0:00	701	1416												
435944	21.1	024210P8	4	Closed	EA	10.19	Hurst Price List	Paint Line	0	4	10.19	40.76	7/3/2019 0:00	701	1416												
435944	22.1	#N/A	4	Closed	EA	8.49	Hurst Price List	Sundry Line	0	4	8.49	33.96	7/3/2019 0:00	701	1416												
435944	23.1	024403P10	4	Closed	EA	9.96	Hurst Price List	Paint Line	0	4	9.96	39.84	7/3/2019 0:00	701	1416												
435944	24.1	023405P0	8	Closed	EA	11.64	Hurst Price List	Paint Line	0	8	11.64	93.12	7/3/2019 0:00	701	1416												
435944	25.1	023405P4	4	Closed	EA	11.24	Hurst Price List	Paint Line	0	4	11.24	44.96	7/3/2019 0:00	701	1416												
435944	26.1	023407P10	12	Closed	EA	12.66	Hurst Price List	Paint Line	0	12	12.66	151.92	7/3/2019 0:00	701	1416												
435944	27.1	023403P8	4	Closed	EA	13.06	Hurst Price List	Paint Line	0	4	13.06	52.24	7/3/2019 0:00	701	1416												
435944	28.1	024408P0	8	Closed	EA	11.93	Hurst Price List	Paint Line	0	8	11.93	95.44	7/3/2019 0:00	701	1416												
435944	29.1	024407P0	12	Closed	EA	12.97	Hurst Price List	Paint Line	0	12	12.97	155.64	7/3/2019 0:00	701	1416												
435944	30.1	024203P6	4	Closed	EA	12.95	Hurst Price List	Paint Line	0	4	12.95	51.8	7/3/2019 0:00	701	1416												
435944	31.1	024204P0	4	Closed	EA	9.65	Hurst Price List	Paint Line	0	4	9.65	38.6	7/3/2019 0:00	701	1416												
435944	32.1	024403P4	4	Closed	EA	15.54	Hurst Price List	Paint Line	0	4	15.54	62.16	7/3/2019 0:00	701	1416												
435944	33.1	#N/A	4	Closed	EA	10.94	Hurst Price List	Sundry Line	0	4	10.94	43.76	7/3/2019 0:00	701	1416												
435944	34.1	023809P2	4	Closed	EA	14.22	Hurst Price List	Paint Line	0	4	14.22	56.88	7/3/2019 0:00	701	1416												
435944	35.1	023610P6	4	Closed	EA	14.78	Hurst Price List	Paint Line	0	4	14.78	59.12	7/3/2019 0:00	701	1416												
435944	36.1	023803P6	4	Closed	EA	14.95	Hurst Price List	Paint Line	0	4	14.95	59.8	7/3/2019 0:00	701	1416												
435944	37.1	024402P6	4	Closed	EA	12.37	Hurst Price List	Paint Line	0	4	12.37	49.48	7/3/2019 0:00	701	1416												
435944	38.1	#N/A	8	Closed	EA	20.5	Hurst Price List	Sundry Line	0	8	20.5	164	7/3/2019 0:00	701	1416												
435944	39.1	024603P0	8	Closed	EA	18.16	Hurst Price List	Paint Line	0	8	18.16	145.28	7/3/2019 0:00	701	1416												
435944	40.1	023810P2	4	Closed	EA	14.79	Hurst Price List	Paint Line	0	4	14.79	59.16	7/3/2019 0:00	701	1416												
435944	41.1	#N/A	4	Closed	EA	22.5	Hurst Price List	Sundry Line	0	4	22.5	90	7/3/2019 0:00	701	1416												
435944	42.1	023808P6	8	Closed	EA	13.19	Hurst Price List	Paint Line	0	8	13.19	105.52	7/3/2019 0:00	701	1416												
435944	43.1	024009P4	6	Closed	EA	3.87	Hurst Price List	Paint Line	0	6	3.87	23.22	7/3/2019 0:00	701	1416												
435944	44.1	#N/A	4	Closed	EA	10.94	Hurst Price List	Sundry Line	0	4	10.94	43.76	7/3/2019 0:00	701	1416												
435944	45.1	024410P2	3	Closed	EA	3.78	Hurst Price List	Paint Line	0	3	3.78	11.34	7/3/2019 0:00	701	1416												
435944	46.1	024410P10	3	Closed	EA	3.14	Hurst Price List	Paint Line	0	3	3.14	9.42	7/3/2019 0:00	701	1416												
435944	47.1	#N/A	3	Closed	EA	6.32	Hurst Price List	Sundry Line	0	3	6.32	18.96	7/3/2019 0:00	701	1416												
435944	48.1	#N/A	3	Closed	EA	6.14	Hurst Price List	Sundry Line	0	3	6.14	18.42	7/3/2019 0:00	701	1416												
435944	49.1	023606P0	3	Closed	EA	3.75	Hurst Price List	Paint Line	0	3	3.75	11.25	7/3/2019 0:00	701	1416												
435944	50.1	023606P10	3	Closed	EA	3.6	Hurst Price List	Paint Line	0	3	3.6	10.8	7/3/2019 0:00	701	1416												
435944	51.1	#N/A	6	Closed	EA	6.63	Hurst Price List	Sundry Line	0	6	6.63	39.78	7/3/2019 0:00	701	1416												
435944	52.1	#N/A	3	Closed	EA	4.72	Hurst Price List	Sundry Line	0	3	4.72	14.16	7/3/2019 0:00	701	1416												
435944	53.1	023803P8	6	Closed	EA	4.28	Hurst Price List	Paint Line	0	6	4.28	25.68	7/3/2019 0:00	701	1416												
435944	54.1	023806P0	3	Closed	EA	4.13	Hurst Price List	Paint Line	0	3	4.13	12.39	7/3/2019 0:00	701	1416												
435944	55.1	#N/A	4	Closed	EA	18.69	Hurst Price List	Sundry Line	0	4	18.69	74.76	7/3/2019 0:00	701	1416												
435944	56.1	024007P10	3	Closed	EA	3.78	Hurst Price List	Paint Line	0	3	3.78	11.34	7/3/2019 0:00	701	1416												
435944	57.1	024010P0	3	Closed	EA	3.58	Hurst Price List	Paint Line	0	3	3.58	10.74	7/3/2019 0:00	701	1416												
435944	58.1	#N/A	4	Closed	EA	21.69	Hurst Price List	Sundry Line	0	4	21.69	86.76	7/3/2019 0:00	701	1416												
435944	59.1	#N/A	6	Closed	EA	17.8	Hurst Price List	Sundry Line	0	6	17.8	106.8	7/3/2019 0:00	701	1416												
435944	60.1	023808P10	6	Closed	EA	60.22	Hurst Price List	Paint Line	0	6	60.22	361.32	7/3/2019 0:00	701	1416												
435944	61.1	024010P4	9	Closed	EA	39.97	Hurst Price List	Paint Line	0	9	39.97	359.73	7/3/2019 0:00	701	1416												
435943	1.1	023403P8	4	Closed	EA	13.06	Hurst Price List	Paint Line	0	4	13.06	52.24	7/3/2019 0:00	701	1815												
435943	2.1	023610P6	12	Closed	EA	14.78	Hurst Price List	Paint Line	0	12	14.78	177.36	7/3/2019 0:00	701	1815												
435943	3.1	024203P6	12	Closed	EA	12.95	Hurst Price List	Paint Line	0	12	12.95	155.4	7/3/2019 0:00	701	1815												
435943	4.1	023607P2	8	Closed	EA	14.98	Hurst Price List	Paint Line	0	8	14.98	119.84	7/3/2019 0:00	701	1815												
435943	5.1	#N/A	4	Closed	EA	9.31	Hurst Price List	Sundry Line	0	4	9.31	37.24	7/3/2019 0:00	701	1815												
435943	6.1	023408P4	3	Closed	EA	52.47	Hurst Price List	Paint Line	0	3	52.47	157.41	7/3/2019 0:00	701	1815												
435943	7.1	024204P4	4	Closed	EA	57.67	Hurst Price List	Paint Line	0	4	57.67	230.68	7/3/2019 0:00	701	1815												
435943	8.1	023610P8	2	Closed	EA	68.15	Hurst Price List	Paint Line	0	2	68.15	136.3	7/3/2019 0:00	701	1815												
435943	9.1	#N/A	4	Closed	EA	100.42	Hurst Price List	Sundry Line	0	4	100.42	401.68	7/3/2019 0:00	701	1815												
435943	10.1	024201P8	10	Closed	EA	51.44	Hurst Price List	Paint Line	0	10	51.44	514.4	7/3/2019 0:00	701	1815												
435943	11.1	#N/A	5	Closed	EA	92.85	Hurst Price List	Sundry Line	0	5	92.85	464.25	7/3/2019 0:00	701	1815												
435943	12.1	024201P4	12	Closed	EA	54.26	Hurst Price List	Paint Line	0	12	54.26	651.12	7/3/2019 0:00	701	1815												
435943	13.1	024205P8	6	Closed	EA	38.31	Hurst Price List	Paint Line	0	6	38.31	229.86	7/3/2019 0:00	701	1815												
435943	14.1	024204P10	16	Closed	EA	11.64	Hurst Price List	Paint Line	0	16	11.64	186.24	7/3/2019 0:00	701	1815												
435943	15.1	#N/A	12	Closed	EA	13.72	Hurst Price List	Sundry Line	0	12	13.72	164.64	7/3/2019 0:00	701	1815												
435943	16.1	#N/A	6	Closed	EA	23.36	Hurst Price List	Sundry Line	0	6	23.36	140.16	7/3/2019 0:00	701	1815												
435943	17.1	#N/A	6	Closed	EA	5.68	Hurst Price List	Sundry Line	0	6	5.68	34.08	7/3/2019 0:00	701	1815												
435943	18.1	023407P10	16	Closed	EA	12.66	Hurst Price List	Paint Line	0	16	12.66	202.56	7/3/2019 0:00	701	1815												
435943	19.1	024201P2	8	Closed	EA	12	Hurst Price List	Paint Line	0	8	12	96	7/3/2019 0:00	701	1815												
435943	20.1	023409P2	8	Closed	EA	11.99	Hurst Price List	Paint Line	0	8	11.99	95.92	7/3/2019 0:00	701	1815												
435942	1.1	023408P0	12	Closed	EA	57.57	Hurst Price List	Paint Line	0	12	57.57	690.84	7/3/2019 0:00	701	1817												
435942	2.1	023803P10	10	Closed	EA	69.04	Hurst Price List	Paint Line	0	10	69.04	690.4	7/3/2019 0:00	701	1817												
435942	3.1	023804P4	4	Closed	EA	66.1	Hurst Price List	Paint Line	0	4	66.1	264.4	7/3/2019 0:00	701	1817												
435942	4.1	023802P6	4	Closed	EA	14.67	Hurst Price List	Paint Line	0	4	14.67	58.68	7/3/2019 0:00	701	1817												
435942	5.1	023801P8	4	Closed	EA	14.9	Hurst Price List	Paint Line	0	4	14.9	59.6	7/3/2019 0:00	701	1817												
435942	6.1	023404P8	4	Closed	EA	11.31	Hurst Price List	Paint Line	0	4	11.31	45.24	7/3/2019 0:00	701	1817												
435942	7.1	024604P10	4	Closed	EA	8.68	Hurst Price List	Paint Line	0	4	8.68	34.72	7/3/2019 0:00	701	1817												
435942	8.1	024010P2	4	Closed	EA	9.14	Hurst Price List	Paint Line	0	4	9.14	36.56	7/3/2019 0:00	701	1817												
435942	9.1	024203P6	8	Closed	EA	12.95	Hurst Price List	Paint Line	0	8	12.95	103.6	7/3/2019 0:00	701	1817												
435942	10.1	024410P4	4	Closed	EA	12.29	Hurst Price List	Paint Line	0	4	12.29	49.16	7/3/2019 0:00	701	1817												
435942	11.1	024409P2	4	Closed	EA	9.92	Hurst Price List	Paint Line	0	4	9.92	39.68	7/3/2019 0:00	701	1817												
435942	12.1	024210P8	4	Closed	EA	10.19	Hurst Price List	Paint Line	0	4	10.19	40.76	7/3/2019 0:00	701	1817												
435942	13.1	023806P0	3	Closed	EA	4.13	Hurst Price List	Paint Line	0	3	4.13	12.39	7/3/2019 0:00	701	1817												
435942	14.1	#N/A	3	Closed	EA	5.17	Hurst Price List	Sundry Line	0	3	5.17	15.51	7/3/2019 0:00	701	1817												
435942	15.1	#N/A	3	Closed	EA	4.72	Hurst Price List	Sundry Line	0	3	4.72	14.16	7/3/2019 0:00	701	1817												
435942	16.1	#N/A	3	Closed	EA	6.14	Hurst Price List	Sundry Line	0	3	6.14	18.42	7/3/2019 0:00	701	1817												
435942	17.1	#N/A	3	Closed	EA	5.1	Hurst Price List	Sundry Line	0	3	5.1	15.3	7/3/2019 0:00	701	1817												
435942	18.1	#N/A	3	Closed	EA	39.29	Hurst Price List	Paint Line	0	3	39.29	117.87	7/3/2019 0:00	701	1817												
435942	19.1	024210P10	4	Closed	EA	44.81	Hurst Price List	Paint Line	0	4	44.81	179.24	7/3/2019 0:00	701	1817												
435942	20.1	024605P0	4	Closed	EA	37.65	Hurst Price List	Paint Line	0	4	37.65	150.6	7/3/2019 0:00	701	1817												
435941	1.1	024403P8	12	Closed	EA	37.01	Hurst Price List	Paint Line	0	12	37.01	444.12	7/3/2019 0:00	701	1812												
